id,date_time,city,state_id,shape,duration,summary,date_posted
207,5/5/21 04:45,Garden Valley,CA,Formation,75 seconds,line of non flashing lights.,5/20/21
208,5/5/21 04:40,Oregon City,OR,Circle,3-5 minutes,Around 4:30 AM I went to walk the dog.After sometime I looked up to see if I could find any Aquarid meteors. Instead I saw small orbs o,5/20/21
209,5/5/21 04:40,Minden,NV,Light,3-4 minutes,Starlight objects moving rapidly in a straight line across the sky.,5/20/21
210,5/5/21,Willcox,AZ,Light,20 minutes,"A series of lights moving in a line through the NW sky slow and low.  No noise, evenly spaced, White light.",5/20/21
211,5/4/21 22:00,Spicer,MN,Rectangle,5 minutes,"Titanic size, slow, low floating, silent, rectangle",5/20/21
212,5/4/21 21:58,Weston,WI,Formation,50 seconds,Looked like a string of white lights..solid.,5/20/21
213,5/4/21 21:56,Clovis,CA,Fireball,20-25 minutes,Fireballs in the night sky,5/20/21
214,5/4/21 21:55,Maple Lake,MN,Cigar,2 minutes, I saw a string of lights in an absolute straight line flying silently across the sky from West to E.  ((Starlink satellites??)),5/20/21
215,5/4/21 21:30,Tigard,OR,Light,A few minutes,Row of lights moving together silently through the sky,5/20/21
216,5/4/21 21:30,Harrington,ME,Cylinder,30-45 seconds,"I was taking out my trash for the following morning and saw this florescent cylinder shaped craft hovering above our home, I called to",5/20/21
217,5/4/21 21:30,Stanwood,WA,Other,3 minutes,"White unblinking lights in long line, straight formation, no sound, slow steady speed in straight line moving west to east",5/20/21
218,5/4/21 21:25,Lebanon,OR,Formation,~3 minutes,"A distinct, tight stream of colored lights (18+) in a straight line moving slowly across sky-definitely not planes-Never seen before",5/20/21
219,5/4/21 21:25,Vancouver,WA,Cylinder,2 minutes,"At about 9:25 PM over West Vancouver, I observed what appeared to be a long tube or cylindrical shaped object flying at an angle toward",5/20/21
220,5/4/21 21:25,Spanaway,WA,Light,20 seconds,A large craft with numerous lights forming a line moving silently towards Mt. Rainier (east),5/20/21
221,5/4/21 21:25,Santa Clara/Eugene,OR,Unknown,25 seconds,"Series of lights seen while stargazing,  possible UFO the length of the Hindenburg.",5/20/21
222,5/4/21 21:24,Muklteo,WA,Other,2 minutes,"On 5/24/21 just after dusk, with last light on a cloudless Western sky, I was taking my dog on our nightly walk around my neighborhood,",5/20/21
223,5/4/21 21:00,Everett,WA,Formation,30 seconds,Multiple lights that contracted then retracted into one then disappeared.  ((Starrlink satellites??)),5/20/21
224,5/4/21 20:00,Encinitas,CA,Changing,22:00,3 Orbs Planted in the sky like stars but upon video taping were multi colored changing shapes,5/20/21
225,5/4/21 19:20,Bend,OR,Light,30 seconds,IFO - StarLink satellite train,5/20/21
226,5/4/21 10:28,Sand Hollow,ID,Unknown,45 seconds,Four of us sitting on our front porch enjoying the evening before bed out of nowhere we see this long line of straight white lights not,5/20/21
227,5/4/21 07:35,Terrell,TX,Disk,5-10 minutes,Strange Gray Disk Hovering then shooting up and disappearing..,5/20/21
228,5/4/21 04:45,North Plains,OR,,60 seconds,,5/20/21
229,5/4/21 04:40,Zamora,CA,Circle,45 seconds,EMS sees line of UFOs traveling two by two.,5/20/21
230,5/4/21 04:30,Madera,CA,Formation,2 minutes,"line of about 10 stars that were moving, the front one disappears and another appears on the back, sometimes stop and go",5/20/21
231,5/4/21 01:45,Mullingar (Ireland),,Circle,8 minutes,On 4th of May 2021 I was in bed and my partner came to the bedroom at 1:40am he was goung to bed but looked at the window and shout my,5/20/21
232,5/4/21 01:00,Zimmermann,MN,Fireball,15 minutes,There was a massive line of straight light looking like fire balls but in a perfect formation with blinking lights all around it. It ho,5/20/21
233,5/3/21 22:30,Point of Rocks,WY,Light,15 seconds,"Facing  west I noticed 6-8 box’s connected at about 170 degrees moving wnw at slow to medium speed,  each box was connected in line and",5/20/21
234,5/3/21 21:15,Jacksonville,FL,Fireball,<5 minutes,We saw a bright fireball in the sky that was very bright and moving slowly. Initially we thought it was a drone.As it moved towards,5/20/21
235,5/3/21 21:00,Pismo Beach,CA,Triangle,Seconds,Black triangle with three white lights at each corner passed overhead slowly and silently at 9 pm in a residential area near hwy 101.,5/20/21
236,5/3/21 19:30,Brandon,MS,Sphere,5 minutes,Bright mini sized moon appeared near dusk in the northern sky for about 5 minutes and then zoomed out of sight,5/20/21
237,5/3/21 13:00,Auburn,WA,Oval,2 seconds,Drone footage of impossible fast moving object.,5/20/21
238,5/3/21 13:00,Auburn,WA,Oval,Two seconds,Drone footage of impossible fast moving object.,5/20/21
239,5/2/21 22:50,Clearwater Beach,FL,Formation,00:00:10,Two bright white object moving in high rate of speed and synchronized movements.,5/20/21
240,5/2/21 20:45,Westport,CT,Unknown,30 seconds,Unusual path and abrupt changes of direction by a star-like object in the sky,5/20/21
241,5/2/21 11:00,Colorado Springs,CO,Sphere,10-15 seconds,7 white objects fly across blue sky and then disappeared,5/20/21
242,5/2/21 06:30,Seattle,WA,Circle,15 minutes,Circle objest hovering in the clouds above flight path.,5/20/21
243,5/2/21 05:00,Atlanta,GA,Fireball,2 hours,Ring Door Bell Recording UFO disappearing,5/20/21
244,5/2/21 04:00,Claremore,OK,Triangle,3 seconds,"Large triangular object with soft points, light blue edges and black towards the center. It was moving incredibly fast. It was moderate",5/20/21
245,5/1/21 23:00,Burkesville,KY,Oval,5 minutes,Was over cumberland river near bridge and flew over house on south side bluetooth radio and lights outside started to blink radio made,5/20/21
246,5/1/21 22:00,Massapequa Park,NY,Fireball,20 seconds,Fireball shape moving very fast through the sky. Did not have any sound. Seen moving in a straight line for about 20 seconds before dis,5/20/21
247,5/1/21 21:00,Hartsel,CO,Light,2 hours,Dancing red lights above elkhorn basin.,5/20/21
248,5/1/21 21:00,Crest Hill,IL,Light,10 seconds,bright object moving southeast to northwest,5/20/21
249,5/1/21 20:56,Grand Junction,CO,,,MADAR Node 75,5/20/21
250,5/1/21 20:00,Fond du Lac,WI,Circle,7 seconds,black/dark gray circular object comes out of the clouds before disappearing back into them,5/20/21
251,5/1/21 20:00,Fond du Lac,WI,Circle,10 seconds,dark circular object comes out of the clouds before disappearing back into them,5/20/21
252,5/1/21 18:20,Chicago,IL,Formation,20 seconds,My wife and I were sitting on the grass in the park overlooking the water of Lake Michigan at Montrose Harbor facing East. The sky was,5/20/21
253,5/1/21 18:20,Valley City,ND,,,MADAR Node 93,5/20/21
254,5/1/21 18:00,Fredericksburg,VA,Circle,5 minutes,Large group of small circular objects,5/20/21
255,5/1/21 16:35,Glens Falls,NY,Triangle,10-15 minutes,Triangular object glens falls,5/20/21
256,5/1/21 12:45,West Hollywood,CA,Egg,10 minutes,UFO sighting from West Hollywood looking NE,5/20/21
257,5/1/21 08:45,Vero Beach,FL,Other,20 minutes,Metal object in daylight sky very slow moving,5/20/21
258,4/30/21 23:15,Brights Grove (Canada),ON,Oval,30 seconds,Transparent fish like object  sucking power from power line and going across truck windshield. And becomes a bright ball of ...,5/20/21
259,4/30/21 21:00,Newton,IA,Circle,5 seconds,it was northeast direction saw a bright circle shape move slow then disappear very quickly,5/20/21
260,4/30/21 20:45,Jellico,TN,Other,15 seconds,I was out flying a drone in the field and heard this rumbling but not very loud but started feeling the rumbling more than heard looked,5/20/21
261,4/30/21 19:42,Cottonwood,AZ,Light,3 days in a row about 1 m,The past 3 nights my husband and I have seen between an orange to a red glow light that appears moving erratically then disappears and,5/20/21
262,4/30/21 00:45,Fairfield,OH,Fireball,5 seconds,"Green flash, streak, fireball.",5/20/21
263,4/30/21 00:00,Oak Hill,WV,Circle,10 minutes,"A little after midnight at a resort in WV. Was outside in a hot tub relaxing. Had 3 beers 1 had a drink koozie around it, the one I was",5/20/21
264,4/29/21 23:59,Oswego,NY,Rectangle,5 minutes,Flashing red lights and white objects,5/20/21
265,4/29/21 23:39,Homosassa,FL,Fireball,5 minutes,I was sitting outside looking to the east and homosassa Florida I saw a hot pink streak and as I watched it go across the sky it turned,5/20/21
266,4/29/21 22:45,Corydon,IN,Oval,10 minutes,"Sighting: Date: 	April 29, 2021 Location: Corydon, Indiana Time: Approx. 10:45PM Weather: Partly cloudy with rain Visual observers: 2 D",5/20/21
267,4/29/21 22:00,Aragonite,UT,Disk,10 seconds,Black disc with blue dotted flashing lights hovering near our car on interstate 80,5/20/21
268,4/29/21 22:00,Flagstaff,AZ,Sphere,10 seconds,"Super bright yellow object... Pointed it out to my friend, me and him were staring at it and it instantly disappeared",5/20/21
269,4/29/21 21:03,Carson City,NV,Circle,8 minutes,Bright counter-clock spinning,5/20/21
270,4/29/21 13:58,St. Louis,MO,,,MADAR Node 70,5/20/21
271,4/29/21 09:32,Kansas City,MO,,,MADAR Node 40,5/20/21
272,4/28/21 23:46,Kissimmee,FL,Fireball,3 minutes,We saw what looked like a huge fireball in the sky. It looked very different than a falling star. It was a falling fireball. And then t,5/20/21
273,4/28/21 21:50,Carson City,NV,Circle,10 minutes,Ufo staying still spinning,5/20/21
274,4/28/21 21:40,Yardley,PA,Unknown,5 minutes,"Red flickering lights in Bucks County, PA",5/20/21
275,4/27/21 20:15,Everett,WA,Light,15 minutes,Triangle formation of twinkling lights,5/20/21
276,4/27/21 18:42,Armadale,,Flash,1 second,"This happened twice, I thought it was the shuttle to the ISS, but it happened again. The trajectory movement is North East, two nights",5/20/21
277,4/27/21 17:26,Palmdale,CA,Oval,1 minute,I was sitting having dinner at the dining table and I was looking out the sliding glass door when I noticed this dark object. I watched,5/20/21
278,4/27/21 15:31,South Portland,ME,Other,5 minutes,My husband saw a sparkle in the sky and thought it was a balloon.  I thought it was too high up and big to be a balloon so I grabbed my,5/20/21
279,4/27/21 13:06,Hanover,MD,,,MADAR Node 77,5/20/21
280,4/27/21 11:19,St. Louis,MO,,,MADAR Node 70,5/20/21
281,4/27/21 10:22,Gulf Shores,AL,Sphere,10 minutes,Flashing white light hovering near an airport before jetting away at well over 1000 miles an hour without sound.,5/20/21
282,4/27/21 09:20,Douglas,WY,Light,20 seconds,"First I would like to say I don't want anyone to think I am crazy. This is not a hoax or a joke, I just want some answers and to know t",5/20/21
283,4/27/21 07:00,Tallahassee,FL,Unknown,10 minutes,"I arrived at work and I parked my car in front of the building. The sky was clear without clouds. As I was walking, I looked into the s",5/20/21
284,4/27/21 04:40,Bladenboro,NC,Light,Minutes,35-30 bright &quot;stars&quot; traveling the same speed and equal distances apart,5/20/21
285,4/27/21 04:00,Okemos,MI,Triangle,1 minute,"On the morning of April 27th, 2021 I was sitting outside smoking cigarettes under my deck at approximately 4:00 in the morning near Eas",5/20/21
286,4/26/21 23:00,Reading,PA,Triangle,20 minutes,"Stable in one spot in sky! Looked through binoculars and saw triangle shape with red, green and white lights turning off and on with ci",5/20/21
287,4/26/21 22:00,Res Moines,IA,Other,1 minute,"I was in my front yard looking at the Super Pink Moon with my neighbor in the evening on the eveningof April 26th, 2021. We were both u",5/20/21
288,4/26/21 21:25,Cleveland,TX,Oval,15 seconds,Something astounding in the skies of southeast Texas....,5/20/21
289,4/26/21 19:29,Houston,TX,Unknown,<5 seconds,Flashing an Streaking object near the moon,5/20/21
290,4/26/21 17:44,Edmonds,WA,,,MADAR Node 61,5/20/21
291,4/26/21 06:21,Fort Myers,FL,Other,~2 minutes,"Fast moving light seen in early morning sky of Fort myers, Florida.",5/20/21
292,4/26/21 03:00,Lubbock,TX,Unknown,15 minutes,Bright white beam shot towards me while floating white lit craft hovers 2 and a half feet above back yard.,5/20/21
293,4/26/21 00:30,New Britain,CT,Unknown,3 seconds,Chrome blue light moving quickly and curving from northwest to dew north.,5/20/21
294,4/26/21 00:30,Calgary,AB,Circle,Minute,"Erratically fast moving white star like craft, dimmed down and vanished",5/20/21
295,4/26/21,easley,SC,Triangle,5 minutes,"I have never made one of these reports and I am reluctant to make this one.  I am prior USAF SSGT, Retire after 23 years of government",5/20/21
296,4/25/21 22:00,North Charleston (Folly Beach),SC,Changing,,3 lights in a triangle formations changes shapes and 1 light vanishes,5/20/21
297,4/25/21 19:05,Show Low,AZ,,,MADAR Node 74,5/20/21
298,4/25/21 17:00,Hot Springs,AR,Triangle,2 minutes,We saw what looked like a big triangle shaped mirror and I'm assuming you could only see it when the light was shining on it right beca,5/20/21
299,4/25/21 12:54,Swayze,IN,,,MADAR Node 22,5/20/21
300,4/25/21 10:15,Gainesville,GA,Sphere,25 minutes,Twinkling lights ball. Stationary in sky before slowly moving away,5/20/21
301,4/25/21 05:38,Santa Claus,IN,,,MADAR Node 114,5/20/21
302,4/24/21 22:00,Phoenix,AZ,Sphere,8 minutes,6 objects. Round. Bright as full moon. Size of seeing venus but larger. Moving west to east. 4 in a diamond formation with two followin,5/20/21
303,4/23/21 23:36,Watauga,TX,Fireball,2 minutes,"Large, Silent, Fireball-like Objects Crossing over Field",5/20/21
304,4/23/21 21:00,Candler,NC,Oval,15 minutes,Watched 3 separate ufos lift up and take off,5/20/21
305,4/23/21 20:55,Branford,CT,Fireball,2 minutes,"Bright orange fireball moving slow speed over trees, hovering and disappearing. Second encounter recorded, clear sky and moonlight.",5/20/21
306,4/23/21 20:30,Gresham,OR,Circle,5 minutes,2 circular aerial objects observed over Gresham Oregon 4/23/21,5/20/21
307,4/23/21 06:30,Blackshear,GA,Circle,9 minutes,Very strange   ((NUFORC Note:  Rocket launch from Cape Canaveral.  PD)),4/23/21
308,4/23/21 06:00,Vero Beach,FL,Light,5 minutes,I was driving and saw something strange in the sky.   ((NUFORC Note:  Rocket launch from Cape Canaveral.  PD)),4/23/21
309,4/23/21 06:00,Mechanicsville,VA,Circle,Seconds,Ball in the sky   ((NUFORC Note:  Rocket launch from Cape Canaveral.  PD)),4/23/21
310,4/23/21 05:59,St. Augustine,FL,Light,3 minutes,"2 extremely bright lights appeared over east coast nearly simultaneously. One appeared to catch fire and fall towards ocean, second app",4/23/21
311,4/23/21 05:58,Durham,NC,Cone,>5 minutes,A cone of light coming from the sky unlike anything I have ever seen.   ((NUFORC Note:  Rocket launch from Cape Canaveral.  PD)),4/23/21
312,4/23/21 05:55,I-16 south,GA,Sphere,10 minutes,Noticed a intense light that was covering a large area in the sky.  ((NUFORC Note:  Rocket launch from Cape Canaveral.  PD)),4/23/21
313,4/23/21 05:54,Parrish,FL,Light,5 minutes,Two bright lights one flashing with a descending expanding ring.   ((NUFORC Note:  Rocket launch from Cape Canaveral.  PD)),4/23/21
314,4/23/21 05:45,Belleview,FL,Diamond,15-20 minutes, ((NUFORC Note:  Rocket launch from Cape Canaveral.  PD)),4/23/21
315,4/23/21 05:45,Champions Gate,FL,Light,~10-15 minutes,Im former military and have never seen aircraft do that.  ((NUFORC Note:  Rocket launch from Cape Canaveral.  PD)),4/23/21
316,4/23/21 05:40,Athens,GA,Light,10 minutes,Saw a very bright large light moving fairly low and slowly across the Eastern sky.   The light was shining in one direction while movin,5/20/21
